Data For Node Id: 3
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:7, Parent ID:1, Miner ID:5, Txns:1, Time:431.1867051786518
Block Id:12, Parent ID:7, Miner ID:5, Txns:1, Time:547.8696009596201
Block Id:4, Parent ID:1, Miner ID:2, Txns:1, Time:700.9400084755275
Block Id:29, Parent ID:12, Miner ID:2, Txns:1, Time:3118.186442093748
Block Id:39, Parent ID:29, Miner ID:2, Txns:2, Time:4718.256923808619
Block Id:65, Parent ID:39, Miner ID:2, Txns:4, Time:5023.090460602291
Block Id:102, Parent ID:65, Miner ID:7, Txns:1, Time:6298.351165603092
Block Id:97, Parent ID:65, Miner ID:1, Txns:2, Time:6491.49901278582
Block Id:104, Parent ID:102, Miner ID:7, Txns:19, Time:6669.003718671886
Block Id:146, Parent ID:104, Miner ID:2, Txns:2, Time:7056.894057704229
Block Id:171, Parent ID:146, Miner ID:5, Txns:2, Time:8336.601710427052
Block Id:215, Parent ID:171, Miner ID:1, Txns:2, Time:8874.507235802488
Block Id:249, Parent ID:215, Miner ID:4, Txns:3, Time:9249.285443354438
Block Id:296, Parent ID:249, Miner ID:2, Txns:3, Time:9534.790744508133
Block Id:307, Parent ID:296, Miner ID:2, Txns:3, Time:9832.379054618852
