Data For Node Id: 7
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:7, Parent ID:1, Miner ID:5, Txns:1, Time:667.0338696441869
Block Id:12, Parent ID:7, Miner ID:5, Txns:1, Time:786.256260332974
Block Id:4, Parent ID:1, Miner ID:2, Txns:1, Time:935.8974010221903
Block Id:29, Parent ID:12, Miner ID:2, Txns:1, Time:3369.4434251087873
Block Id:39, Parent ID:29, Miner ID:2, Txns:2, Time:4955.566919349311
Block Id:65, Parent ID:39, Miner ID:2, Txns:4, Time:5290.255760674889
Block Id:102, Parent ID:65, Miner ID:7, Txns:1, Time:6129.5227563758435
Block Id:104, Parent ID:102, Miner ID:7, Txns:19, Time:6497.730150924721
Block Id:97, Parent ID:65, Miner ID:1, Txns:2, Time:6629.273835986599
Block Id:146, Parent ID:104, Miner ID:2, Txns:2, Time:7294.972686984041
Block Id:171, Parent ID:146, Miner ID:5, Txns:2, Time:8587.19196187304
Block Id:215, Parent ID:171, Miner ID:1, Txns:2, Time:9041.044815245741
Block Id:249, Parent ID:215, Miner ID:4, Txns:3, Time:9421.740643271745
Block Id:296, Parent ID:249, Miner ID:2, Txns:3, Time:9798.783994309673
Block Id:307, Parent ID:296, Miner ID:2, Txns:3, Time:10063.137060234327
