Data For Node Id: 8
Block Id:1, Parent ID:None, Miner ID:None, Txns:0, Time:0
Block Id:7, Parent ID:1, Miner ID:5, Txns:1, Time:636.7980173827276
Block Id:4, Parent ID:1, Miner ID:2, Txns:1, Time:671.0562600062816
Block Id:12, Parent ID:7, Miner ID:5, Txns:1, Time:751.4173897229167
Block Id:29, Parent ID:12, Miner ID:2, Txns:1, Time:3048.575789171256
Block Id:39, Parent ID:29, Miner ID:2, Txns:2, Time:4695.52580431984
Block Id:65, Parent ID:39, Miner ID:2, Txns:4, Time:4997.616568090878
Block Id:102, Parent ID:65, Miner ID:7, Txns:1, Time:6322.174354907319
Block Id:97, Parent ID:65, Miner ID:1, Txns:2, Time:6560.147941101005
Block Id:104, Parent ID:102, Miner ID:7, Txns:19, Time:6689.407997633154
Block Id:146, Parent ID:104, Miner ID:2, Txns:2, Time:7035.841111912094
Block Id:171, Parent ID:146, Miner ID:5, Txns:2, Time:8528.755666297728
Block Id:215, Parent ID:171, Miner ID:1, Txns:2, Time:8944.742980215711
Block Id:249, Parent ID:215, Miner ID:4, Txns:3, Time:9044.738098182
Block Id:296, Parent ID:249, Miner ID:2, Txns:3, Time:9505.430284765896
Block Id:307, Parent ID:296, Miner ID:2, Txns:3, Time:9795.344076146135
